id,title,subtitle,publication date,genres,naver rating,imdb rating,vote_count,critic_rating,director,actor,review
10168,프레쉬맨,The Freshman,1990,코미디 범죄,7,6.4,69,,앤드류버그만,말론브란도 매튜브로데릭,
9501,크라잉 프리맨,Crying Freeman,1995,액션 범죄,7.87,6.3,69,,크리스토프갱스,마크다카스코스 줄리콘드라 래돈총 바이런만 가토마사야 시마다요코,
17740,파우더 블루,Powder Blue,2009,드라마,7.85,6.3,69,,티모시리뷔이,제시카비엘 레이리오타 에디레드메인 포레스트휘태커 크리스크리스토퍼슨 리사쿠드로 패트릭스웨이지,
1956,제리,Gerry,2002,미스터리 드라마 어드벤쳐,6.64,6.1,69,,구스반산트,케이시애플렉 맷데이먼,
16409,하비의 마지막 로맨스,Last Chance Harvey,2008,드라마 코미디 로맨스,8.79,6.1,69,,조엘홉킨스,더스틴호프만 엠마톰슨,
15045,팻 알버트,Fat Albert,2004,코미디 드라마 가족,6.88,4.3,69,,조엘즈윅,케넌톰슨 카일라프랫,
13318,성가신 남자,The Bothersome Man,2006,코미디 드라마 판타지,7.09,6.9,68,,옌스리엔,트롬드파우사오으르보그,
79224,최종병기 활,War of the Arrows,2011,드라마 액션 역사 스릴러,7.87,6.7,68,3,김한민,박해일 류승룡 김무열 문채원, '활'을 제목으로 내세운 영화가 할 수 있는 거의 모든 것.
19405,방학 대소동 - 여름방학 구출작전,Recess: School's Out,2001,SF 애니메이션 코미디 가족,7.25,6.6,68,,척쉬츠,릭키드숀콜린스 제이슨데이비스,
13964,머신 걸,The Machine Girl,2008,액션 어드벤쳐 코미디 범죄 호러 스릴러,5.36,6.4,68,,이구치노보루,아사미 야시로미나세,
1546,썸서커,Thumbsucker,2005,코미디 드라마,7.87,6.2,68,,마이크밀스,루테일러푸치 틸다스윈튼,
9786,아트 스쿨 컨피덴셜,Art School Confidential,2006,코미디 드라마,6.36,6.1,68,,테리즈위고프,맥스밍겔라 소피아마일즈,
12395,붉은 사슴비,Thunderheart,1992,액션 어드벤쳐 범죄 미스터리 스릴러,8.41,6,68,,마이클앱티드,발킬머,
5146,위험한 사돈,The In-Laws,2003,액션 코미디,6.98,5.6,68,,앤드류플레밍,마이클더글라스 앨버트브룩스 로빈튜니 라이언레이놀즈 데이비드서쳇 린제이슬로언,
18147,어너컴퍼니드 마이너,Unaccompanied Minors,2006,코미디 가족,8.92,5.5,68,,폴페이그,딜란크리스토퍼 윌머발더라마,
407448,디트로이트,Detroit,2017,스릴러 범죄 드라마 역사,8.17,7.3,67,3.5,캐서린비글로우,안소니마키 존보예가 알지스미스 윌폴터 제이콥라티모어, 영원히 끝날 것 같지 않은 50년 전 그때의 다음날은 바로 오늘.
10452,여왕 마고,Queen Margot,1994,드라마 역사,8.01,7,67,,파트리스쉐로,이자벨아자니 다니엘오떼유 장위그앙글라드 벵상뻬레 비르나리지,
11062,시티 홀,City Hall,1996,드라마 스릴러,7.57,6,67,,해롤드벡커,알파치노 존쿠삭 브리짓폰다,
21349,여기보다 어딘가에,Anywhere But Here,1999,드라마 코미디 로맨스,8.53,5.9,67,,웨인왕,수잔서랜든 나탈리포트만,
14849,데드 라이크 미: 라이프 애프터 데스,Dead Like Me: Life After Death,2009,드라마 판타지 코미디,8.5,5.8,67,,스티븐헤렉,엘렌뮤스 칼럼블루,
16406,딕,Dick,1999,코미디,6.43,5.7,67,,앤드류플레밍,커스틴던스트 미셸윌리엄스 댄헤다야,
26255,러브 포션 넘버 9,Love Potion No. 9,1992,코미디 로맨스,7.9,5.4,67,,데일로너,산드라블록 테이트도노반,
31586,노스,North,1994,코미디 드라마 가족 판타지 SF,3,4.8,67,,로브라이너,일라이저우드 제이슨알렉산더 줄리아루이스드레이퍼스 브루스윌리스,
128246,늑대소년,A Werewolf Boy,2012,판타지 로맨스,8.65,7.8,66,2.5,조성희,송중기 박보영, 송중기의 순도 높은 감성.
39356,굿바이 보이,Boy,2010,드라마 코미디,8.07,7.5,66,3,노홍진,연준석 안내상 김소희 류현경 김동영, 입체적인 아버지와 평면적인 어머니.
8222,하이 힐,High Heels,1991,코미디 드라마 로맨스,8.4,7.2,66,,페드로알모도바르,빅토리아아브릴 마리사파레데스 미구엘보세,
9400,셋 잇 오프,Set It Off,1996,드라마 액션 범죄,8.38,6.9,66,,F.게리그레이,제이다핀켓스미스 퀸라티파 비비카A.폭스,
6077,13 자메티,13 Tzameti,2005,액션 스릴러,7.22,6.9,66,,젤라바블루아니,게오르게바블루아니,
8618,히스토리 보이스,The History Boys,2006,코미디 드라마,7.89,6.6,66,,니콜라스하이트너,사무엘앤더슨 제임스코든,
14577,못말리는 해결사,Dirty Work,1998,코미디,5.67,6.5,66,,밥사겟,놈맥도널드,
1444,준벅,Junebug,2005,코미디 드라마,7.21,6.5,66,,필모리슨,에이미아담스 엠베스데이비츠,
13551,데드 걸,The Dead Girl,2006,미스터리 드라마 범죄 스릴러,7.76,6.4,66,3.5,카렌몬크리프,토니콜렛 브리트니머피," 삶의 피로에 붙박인 사람들,‘데드 걸’ 주위의 ‘데드 걸스’."
9452,불워스,Bulworth,1998,코미디 드라마,7.39,6.3,66,,워렌비티,숀애스틴 워렌비티 그레이엄백켈 할리베리,
15300,뉴스보이,Newsies,1992,드라마 음악 가족,8.25,6.2,66,,케니오르테가,크리스찬베일 데이빗모스코,
12490,디센트 크리미날,Ordinary Decent Criminal,2000,코미디 스릴러,6.75,6,66,,타데우스오설리번,케빈스페이시 린다피오렌티노,
13937,카인의 두 얼굴,Raising Cain,1992,드라마 호러 스릴러 범죄,6.68,5.9,66,,브라이언드팔마,존리스고 로리타다비도비치 스티븐바우어 프란시스스턴하겐 그레그헨리 톰바우어 멜해리스,
10187,스윙 보트,Swing Vote,2008,드라마 코미디,8.57,5.8,66,,조슈아마이클스턴,케빈코스트너 매들린캐롤 폴라패튼,
25050,걸어도 걸어도,Still Walking,2008,드라마 가족,8.63,7.5,65,5,고레에다히로카즈,아베히로시 나츠카와유이 키키키린 하라다요시오, 살아서 영화를 보는 행복.
81401,토리노의 말,The Turin Horse,2011,드라마,7.85,7.4,65,5,벨라타르,에리카보크 야노스데르즈시, 여전히 위대한 영화가 만들어지고 있다.스크린에서본적이 없다.
5001,비포 나잇 폴스,Before Night Falls,2000,드라마,8.58,6.6,65,,줄리안슈나벨,하비에르바르뎀 올리비에마르티네즈 안드레아디스테파노 조니뎁 마이클윈콧,
12186,영혼의 사랑,Defending Your Life,1991,판타지 드라마 코미디,8.78,6.5,65,,앨버트브룩스,앨버트브룩스 메릴스트립 립톤 리그랜트 벅헨리,
27274,프랑켄후커,Frankenhooker,1990,코미디 호러 SF,7.6,5.7,65,,프랭크헤넨로터,제임스로린즈 조안느리치,
33408,크러쉬,The Crush,1993,드라마 스릴러,7.95,5.5,65,,앨런샤피로,알리시아실버스톤,
13702,더티 쉐임,A Dirty Shame,2004,코미디,7.67,5.4,65,,존워터스,트레이시울만 조니녹스빌,
13778,딕키 로버츠 - 왕년의 아역 스타,Dickie Roberts: Former Child Star,2003,코미디,6.11,5.1,65,,샘와이즈만,데이빗스페이드,
37498,넉 오프,Knock Off,1998,액션 어드벤쳐 스릴러,6.75,4.7,65,,서극,장끌로드반담,
2436,더블 드래곤,Double Dragon,1994,액션 어드벤쳐 코미디 SF,3.76,3.9,65,,제임스유키치,로버트패트릭 마크다카스코스 스콧울프,
4972,정육점의 비밀,The Green Butchers,2003,코미디,7.15,7.4,64,,앤더스토마스옌센,라인크루스 니콜라이리코스 매즈미켈슨 니콜라스브로 엑셀이하드센,
20156,엑조티카,Exotica,1994,드라마 미스터리,7.2,6.5,64,,아톰에고이안,브루스그린우드 미아커쉬너 돈맥켈러,
16550,스토리텔링,Storytelling,2001,코미디 드라마,8.29,6.4,64,,토드솔론즈,잰더버클리 리오피츠패트릭 셀마블레어 노아플레이스,
15691,닥터 후,Doctor Who,1996,TV 영화 어드벤쳐 드라마 SF,8.53,6,64,,제프리삭스,에릭로버츠 폴맥간 데프니아쉬브룩,
13006,스톤 스콜피오,Split Second,1992,스릴러 액션 호러 SF 범죄,7.35,5.8,64,,토니메이럼 이안샤프,룻거하우어,
13107,헨리 풀 이즈 히어,Henry Poole Is Here,2008,코미디 드라마,5.9,5.8,64,,마크펠링톤,루크윌슨,
9034,와일드 클럽,The Banger Sisters,2002,코미디 드라마,7.29,5.5,64,,밥돌만,골디혼 수잔서랜든,
10790,어밴던드,The Abandoned,2006,호러 스릴러,4.61,5.4,64,,나초세르다,아나스타시아힐 카렐로든,
10263,타마라,Tamara,2005,판타지 호러 스릴러,5.67,5.1,64,,제레미하프트,매튜마스든 채드파우스트 길해코엔 클로뎃밍크,
1483,비가튼,Begotten,1990,판타지 호러,5.78,5,64,,E.엘리아스메리지,브라이언샐즈버그 도나뎀시,
12619,체리 폴스,Cherry Falls,2000,미스터리 호러 스릴러,3.97,4.7,64,,제프리라이트,브리트니머피 마이클빈 가브리엘만 제시브래포드 제이모어,
84404,불리,Bully,2011,드라마 다큐멘터리,9.93,7.2,63,,리허쉬 알리시아드라이어,,
6173,내 마음을 읽어 봐,Read My Lips,2001,드라마 스릴러 범죄 로맨스,8.23,7,63,,자크오디아르,뱅상카셀 엠마뉴엘드보스,
23949,테잎,Tape,2001,드라마,7.04,6.9,63,,리처드링클레이터,에단호크 로버트숀레오나드 우마서먼,
67,천국을 향하여,Paradise Now,2005,스릴러 범죄 드라마,8.27,6.9,63,,하니아부아사드,카이스나시프 알리슐리만,
10419,스윙 재즈,Swing Kids,1993,음악 드라마,8.76,6.7,63,,토마스카터,로버트숀레오나드 크리스찬베일,
17494,무단 침입,Unlawful Entry,1992,범죄 스릴러,8.22,5.8,63,,조나단카프란,커트러셀 레이리오타 매들린스토우,
14148,트랩,The Flock,2007,범죄 드라마 미스터리 스릴러,5.48,5.7,63,,유위강,리차드기어 클레어데인즈,
6948,더 우즈,The Woods,2006,미스터리 호러 스릴러,5.5,5.6,63,,럭키맥키,아그네스브루크너 엠마캠벨,
12618,랜덤 하트,Random Hearts,1999,드라마 로맨스,6.59,5.3,63,,시드니폴락,해리슨포드 크리스틴스콧토마스,
34314,터뷸런스,Turbulence,1997,액션 스릴러 범죄,7.28,5.2,63,,로버트버틀러,레이리오타 로렌홀리 브렌단글리슨,
14123,브랏츠,Bratz,2007,코미디,5.5,5.1,63,,숀맥나마라,로건브라우닝 자넬패리쉬 나탈리아라모스 스카일러쉐이,
12253,바이커 보이즈,Biker Boyz,2003,액션 드라마,6.48,5,63,,레지록바이스우드,로렌스피시번 라렌즈테이트,
26602,썸머 캐치,Summer Catch,2001,드라마 코미디 로맨스,7.16,4.8,63,,마이클톨린,프레디프린즈주니어 제시카비엘 프레드워드 제이슨게드릭 브리트니머피 가브리엘만 브루스데이비슨,
32646,세이프,Safe,1995,드라마,7,7.2,62,,토드헤인즈,줄리안무어 피터프리드먼 잰더버클리,
15712,웰컴,Welcome,2009,드라마 로맨스,8.96,7.1,62,,필립리오레,뱅상랭동 피랫아이베르디,
11365,와일드,Wilde,1997,드라마 역사,8.08,6.7,62,,브라이언길버트,스티븐프라이 주드로 바네사레드그레이브,
13919,춤스크러버,The Chumscrubber,2005,코미디 드라마,8.14,6.7,62,,아리포신,제이미벨 카밀라벨 저스틴채트윈,
8545,작은 목소리,Little Voice,1998,코미디 드라마,6.25,6.6,62,,마크허만,브렌다블레신,
5257,디쉬,The Dish,2000,역사 코미디 드라마,7.25,6.6,62,,롭시치,샘닐 케빈해링튼,
10773,미세스 헨더슨 프리젠츠,Mrs Henderson Presents,2005,코미디 드라마,7.8,6.4,62,,스티븐프리어즈,주디덴치 밥호스킨스,
11705,붉은 거리,Red Road,2006,드라마 스릴러,7.29,6.3,62,,안드레아아놀드,케이트딕키 토니커렌,
340481,언노운 걸,The Unknown Girl,2016,스릴러 드라마 범죄,7.86,5.9,62,3,장피에르다르덴 뤽다르덴,아델에넬, 묵직하게 시작하지만 미스터리 형식 끝에 인물들 사연이 펼쳐지는 후반이 되면 진부해진다.
6346,체임버,The Chamber,1996,범죄 드라마,7.43,5.9,62,,제임스폴리,크리스오도넬 진핵크만 페이더너웨이,
14429,테크노 스와핑,Drive Me Crazy,1999,드라마 코미디 로맨스 가족,8.5,5.8,62,,존슐츠,멜리사조안하트 아드리언그레니어 스티븐콜린스 마크멧칼프 윌리암컨버즈로버츠 페이그란트 수잔메이플랫 크리스파크,
13495,알라트리스테,Alatriste,2006,액션,7.91,5.6,62,,어거스틴디아즈야네스,비고모텐슨 엘레나아나야,
37632,디 오더,The Order,2001,어드벤쳐 드라마 액션 코미디 스릴러,5.14,4.3,62,,쉘던레티치,장끌로드반담 찰톤헤스톤,
9305,마이크로코스모스,Microcosmos,1996,다큐멘터리,7.97,7.7,61,3.5,클로드누리드사니 마리페렌노우,크리스틴스콧토마스 자끄페렝,
14448,러브 송,Love Songs,2007,드라마 로맨스,8.08,7,61,,크리스토프오노레,루이가렐 루디빈사니에 클로틸드헤스메,
10445,샤도우랜드,Shadowlands,1993,드라마 로맨스,8.94,6.8,61,,리차드아텐보로,안소니홉킨스 데브라윙거,
10629,베로니카 게린,Veronica Guerin,2003,드라마 범죄 스릴러,8.58,6.8,61,,조엘슈마허,케이트블란쳇,
86593,와일드 빌,Wild Bill,2011,드라마,8.86,6.7,61,,덱스터플레처,윌폴터 찰리크리드마일즈 리즈화이트 새미윌리엄스,
6521,컨텐더,The Contender,2000,드라마 스릴러,7.48,6.7,61,,로드루리,조안알렌 게리올드만 제프브리지스 샘엘리어트,
18976,검투사 아틸라,Attila,2001,전쟁 액션 어드벤쳐 드라마 역사 로맨스,7.4,6.5,61,,딕로우리,제라드버틀러 파워스부스 시몬느맥킨넌 팀커리 렉로저스,
13441,로저 닷저,Roger Dodger,2002,코미디 드라마,8.19,6.3,61,,딜런키드,캠벨스코트 제시아이젠버그,
15742,택시더미아,Taxidermia,2006,드라마 호러 코미디,6.78,6.3,61,,기요로기폴피,크사바크제네,
13185,키덜트후드,Kidulthood,2006,드라마,10,6.2,61,,멘하이후다,에멜아민 레드마드렐,
1698,아나토미,Anatomy,2000,호러 스릴러,6.62,6.1,61,,슈테판루조비츠키,프란카포텐테 벤노퓨어만,
25562,스포트라이트,Soapdish,1991,코미디 드라마 로맨스,6.25,6,61,,마이클호프만,캐시모리어티 테리해처 로버트다우니주니어 샐리필드,
4823,최종 분석,Final Analysis,1992,드라마 스릴러 로맨스,7.29,5.4,61,,필조아누,리차드기어 킴베이싱어 우마서먼,
13954,에이리언 레이더스,Alien Raiders,2008,호러 SF 스릴러,6.06,5.1,61,,벤락,카를로스버나드 매튜세인트패트릭 록몬드던바,
14458,얼터드,Altered,2006,호러 SF 스릴러,5.5,5,61,,에두아르도산체스,애덤코프먼 브래드윌리암헨크,
1872,블러드 헌터,Rise: Blood Hunter,2007,액션 어드벤쳐 호러 스릴러,4.32,4.7,61,,세바스찬구티에레즈,루시리우 로버트포스터 카메론리차드슨,
11853,나쁜 여자들,Bad Girls,1994,액션 어드벤쳐 코미디 드라마 서부,6.71,4.6,61,,조나단카프란,매들린스토우 매리스튜어트매스터슨 드류베리모어 앤디맥도웰,
42994,메모리즈,Memories,1995,판타지 애니메이션 SF,7.74,7.2,60,,오토모가츠히로 오카무라텐사이 모리모토코지,치바시게루 에가와히사오 후지이카요코,
14134,내가 여기 있잖아,Main Hoon Na,2004,드라마,8.29,7.1,60,,파라칸,샤룩칸,
8653,섬,The Isle,2000,드라마 스릴러,5.82,6.9,60,,김기덕,김유석 서정 서원 조재현 장항선,
342,썸머 스톰,Summer Storm,2004,코미디 드라마,7.63,6.7,60,,마르코크로이츠파인트너,로버트스타드로버 코스챠울만 알리샤바흐레다 유르겐통켈,
10557,우리는 파키스탄인,East Is East,1999,코미디,0,6.5,60,,데미엔오도넬,옴푸리 린다바셋,
9672,인퍼머스,Infamous,2006,드라마,6.93,6.4,60,,더글러스맥그라스,토비존스 산드라블록,
9903,혹스: 욕망의 법칙,The Hoax,2006,코미디 드라마,8.3,6.4,60,,라세할스트롬,리차드기어 마샤게이하든 알프리드몰리나,
34588,내가 당신이라면,If I Were You,2006,코미디,0,6.4,60,,다니엘필호,글로리아피레스,
13068,로켓 사이언스,Rocket Science,2007,코미디 드라마,7.16,6.3,60,,제프리블리츠,리스톰슨 다이온오데인,
4507,하몽 하몽,Jamon Jamon,1992,코미디 드라마 로맨스,6.97,6.2,60,,비가스루나,스테파니아산드렐리 안나갈리에나 후안디에고 페넬로페크루즈 하비에르바르뎀 조디몰라,
9455,커럽터,The Corruptor,1999,액션 범죄 미스터리 스릴러,6.11,6.1,60,,제임스폴리,주윤발 마크월버그,
